"","Site","date","meanT","meanRH"
"73","Hampshire",2018-07-28,16.6330555555556,86.7389930555555
"74","Hampshire",2018-07-29,16.6062152777777,97.9011458333333
"75","Hampshire",2018-07-30,17.4602083333333,95.7800347222223
"76","Hampshire",2018-07-31,16.9625347222222,87.7261111111111
"77","Hampshire",2018-08-01,15.7914930555555,84.1590277777778
"78","Hampshire",2018-08-02,18.2165625,87.5529166666666
"79","Hampshire",2018-08-03,20.6983333333333,83.5767361111111
"80","Hampshire",2018-08-04,20.5485416666667,80.0478125
"81","Hampshire",2018-08-05,19.4481944444445,79.0725
"82","Hampshire",2018-08-06,19.1895833333334,76.9388194444444
"83","Hampshire",2018-08-07,19.0454513888888,83.7950347222222
"84","Hampshire",2018-08-08,16.7763541666666,76.2335763888889
"85","Hampshire",2018-08-09,13.7695486111111,98.7449652777778
"86","Hampshire",2018-08-10,12.1128819444444,99.3148263888889
"87","Hampshire",2018-08-11,13.0046527777778,96.3182986111111
"88","Hampshire",2018-08-12,15.9040625,97.7942361111111
"89","Hampshire",2018-08-13,16.8649652777778,95.16625
"90","Hampshire",2018-08-14,17.0998958333333,88.9357291666666
"91","Hampshire",2018-08-15,17.8882986111111,88.5164930555555
"92","Hampshire",2018-08-16,15.7230902777778,98.6108333333333
"93","Hampshire",2018-08-17,14.1762152777778,92.6834027777778
"94","Hampshire",2018-08-18,16.2465625,94.8364583333334
"95","Hampshire",2018-08-19,18.5621180555556,93.2627777777778
"96","Hampshire",2018-08-20,18.8421875,94.9929861111112
"97","Hampshire",2018-08-21,18.8177083333333,89.8622222222222
"98","Hampshire",2018-08-22,16.9701736111111,95.4067361111111
"99","Hampshire",2018-08-23,17.3751388888889,87.5765972222222
"100","Hampshire",2018-08-24,13.1891666666667,83.2181944444444
"101","Hampshire",2018-08-25,11.3323263888889,95.4533680555556
"102","Hampshire",2018-08-26,12.9640625,99.7749305555556
"103","Hampshire",2018-08-27,14.2950347222222,98.551875
"104","Hampshire",2018-08-28,14.6518055555556,94.8786805555555
"105","Hampshire",2018-08-29,13.7479513888889,99.1814236111111
"106","Hampshire",2018-08-30,12.9905208333333,91.5535763888889
"107","Hampshire",2018-08-31,13.6611805555555,92.0951041666667
"108","Hampshire",2018-09-01,13.425,87.6825694444445
"109","Hampshire",2018-09-02,13.2733333333333,85.2268055555556
"110","Hampshire",2018-09-03,13.5299305555556,91.5948263888889
"111","Hampshire",2018-09-04,14.7175347222222,88.8709375000001
"112","Hampshire",2018-09-05,15.3841666666667,86.3078472222222
"113","Hampshire",2018-09-06,13.9160069444445,87.5271875
"114","Hampshire",2018-09-07,11.3986111111111,85.2410416666667
"115","Hampshire",2018-09-08,12.7692361111111,91.736875
"116","Hampshire",2018-09-09,15.8810416666667,90.5404861111111
"117","Hampshire",2018-09-10,15.2030902777778,87.7246527777777
"118","Hampshire",2018-09-11,17.6885069444444,93.2351736111111
"119","Hampshire",2018-09-12,12.2809722222222,99.8927083333334
"120","Hampshire",2018-09-13,10.1872569444444,91.7460763888889
"121","Hampshire",2018-09-14,11.8904861111111,91.7600694444444
"122","Hampshire",2018-09-15,13.2929166666666,89.9967013888889
"123","Hampshire",2018-09-16,15.1314583333333,89.9857638888889
"124","Hampshire",2018-09-17,17.4679861111111,83.3949652777778
"125","Hampshire",2018-09-18,17.29375,88.6187847222222
"126","Hampshire",2018-09-19,17.1801736111111,95.0374652777778
"127","Hampshire",2018-09-20,17.3962152777778,92.6151736111111
"128","Hampshire",2018-09-21,12.32,88.0876736111111
"129","Hampshire",2018-09-22,10.7147569444444,96.9579166666667
"130","Hampshire",2018-09-23,9.25760416666667,99.4345138888889
"131","Hampshire",2018-09-24,7.34916666666667,92.1531944444444
"132","Hampshire",2018-09-25,6.73920138888889,91.1051736111112
"133","Hampshire",2019-04-19,13.9870138888889,68.0644097222223
"134","Hampshire",2019-04-20,14.0410416666667,67.9725347222222
"135","Hampshire",2019-04-21,13.4656944444445,68.4512847222222
"136","Hampshire",2019-04-22,13.5810069444445,69.9851388888889
"137","Hampshire",2019-04-23,14.3780555555556,72.6405902777778
"138","Hampshire",2019-04-24,11.0623611111111,86.0071527777777
"139","Hampshire",2019-04-25,11.1510416666667,81.3870833333334
"140","Hampshire",2019-04-26,9.26690972222222,85.7886111111112
"141","Hampshire",2019-04-27,8.97,76.7032291666667
"142","Hampshire",2019-04-28,9.91663194444445,73.9772222222222
"143","Hampshire",2019-04-29,9.69694444444444,76.8063541666667
"144","Hampshire",2019-04-30,9.86149305555558,78.7010763888889
"145","Hampshire",2019-05-01,11.099375,81.7316319444444
"146","Hampshire",2019-05-02,10.3391319444444,83.2660763888889
"147","Hampshire",2019-05-03,8.58371527777777,91.7952083333333
"148","Hampshire",2019-05-04,7.07100694444444,80.6386805555556
"149","Hampshire",2019-05-05,7.08065972222222,75.8401388888889
"150","Hampshire",2019-05-06,8.47958333333333,70.7954166666667
"151","Hampshire",2019-05-07,9.48538194444444,74.558125
"152","Hampshire",2019-05-08,9.92649305555556,95.6342361111111
"153","Hampshire",2019-05-09,9.11392361111111,97.1777777777777
"154","Hampshire",2019-05-10,9.35295138888889,85.3905208333333
"155","Hampshire",2019-05-11,9.87423611111112,87.4492708333333
"156","Hampshire",2019-05-12,9.52493055555555,78.9740277777778
"157","Hampshire",2019-05-13,9.88003472222223,70.4371180555555
"158","Hampshire",2019-05-14,11.1225347222222,67.8546180555556
"159","Hampshire",2019-05-15,11.8310416666666,70.8442361111111
"160","Hampshire",2019-05-16,11.2202777777778,69.1713888888889
"161","Hampshire",2019-05-17,10.5090625,88.5647916666667
"162","Hampshire",2019-05-18,12.4783680555555,85.7050347222223
"163","Hampshire",2019-05-19,12.5299305555555,84.5809375
"164","Hampshire",2019-05-20,14.1061111111111,85.6466666666666
"165","Hampshire",2019-05-21,13.4311458333333,74.9523263888889
"166","Hampshire",2019-05-22,12.7700694444444,73.1415625
"167","Hampshire",2019-05-23,13.4243402777778,72.0823611111111
"168","Hampshire",2019-05-24,14.2046527777777,79.3704166666667
"169","Hampshire",2019-05-25,16.2507291666667,79.7498611111111
"170","Hampshire",2019-05-26,14.8272916666666,88.2395138888889
"171","Hampshire",2019-05-27,12.5630208333334,78.4462152777778
"172","Hampshire",2019-05-28,11.4276736111111,88.1897916666667
"173","Hampshire",2019-05-29,10.3865277777778,95.4560763888889
"174","Hampshire",2019-05-30,15.6838194444444,92.9805555555556
"175","Hampshire",2019-05-31,14.1605902777778,91.0956944444445
"176","Hampshire",2019-06-01,16.09375,81.4093402777778
"177","Hampshire",2019-06-02,16.2430902777778,85.8389583333334
"178","Hampshire",2019-06-03,13.3565972222222,82.6624305555555
"179","Hampshire",2019-06-04,12.5539236111111,93.3209375
"180","Hampshire",2019-06-05,13.1396875,85.47125
"181","Hampshire",2019-06-06,12.1037847222222,76.8560416666666
"182","Hampshire",2019-06-07,11.7300694444444,96.5216666666666
"183","Hampshire",2019-06-08,11.7727083333333,97.0304166666667
"184","Hampshire",2019-06-09,11.4987847222222,88.3695486111111
"185","Hampshire",2019-06-10,9.83996527777778,99.1739236111111
"186","Hampshire",2019-06-11,11.969375,97.1841666666666
"187","Hampshire",2019-06-12,11.7806597222222,97.7979166666667
"188","Hampshire",2019-06-13,11.5981944444445,99.9248958333334
"189","Hampshire",2019-06-14,13.203125,94.1688888888889
"190","Hampshire",2019-06-15,12.408125,96.9723263888889
"191","Hampshire",2019-06-16,12.6438541666666,95.7984375
"192","Hampshire",2019-06-17,13.8565277777778,88.1317361111111
"193","Hampshire",2019-06-18,12.6370138888889,98.2710416666667
"194","Hampshire",2019-06-19,14.8334722222222,99.9460416666666
"195","Hampshire",2019-06-20,13.4148263888889,94.3004861111112
"196","Hampshire",2019-06-21,13.0997569444445,86.4475347222222
"197","Hampshire",2019-06-22,13.719375,81.3502083333333
"198","Hampshire",2019-06-23,15.2223611111111,92.7223611111111
"199","Hampshire",2019-06-24,17.5343055555556,95.8278125
"200","Hampshire",2019-06-25,17.8979166666667,99.6220833333334
"201","Hampshire",2019-06-26,17.2348958333334,93.3750347222222
"202","Hampshire",2019-06-27,16.5839236111111,80.4356944444445
"203","Hampshire",2019-06-28,17.5179861111111,83.6663888888888
"204","Hampshire",2019-06-29,20.6984027777778,80.9091666666666
"205","Hampshire",2019-06-30,17.2971527777778,85.6055555555556
"206","Hampshire",2019-07-01,15.6441666666667,82.3130555555556
"207","Hampshire",2019-07-02,15.1648611111111,79.8904513888888
"208","Hampshire",2019-07-03,15.4710416666667,79.6721180555556
"209","Hampshire",2019-07-04,15.9386805555555,79.5082291666667
"210","Hampshire",2019-07-05,17.8487152777778,83.1473263888889
"211","Hampshire",2019-07-06,17.8221180555555,84.2079166666667
"212","Hampshire",2019-07-07,16.4335069444445,88.9852430555555
"213","Hampshire",2019-07-08,16.4172222222222,78.5419791666666
"214","Hampshire",2019-07-09,17.3525694444444,80.4079166666667
"215","Hampshire",2019-07-10,17.0679861111111,85.2461458333333
"216","Hampshire",2019-07-11,17.5210069444445,85.105
"217","Hampshire",2019-07-12,18.2802430555556,80.8041666666666
"218","Hampshire",2019-07-13,17.2555555555555,80.9129166666667
"219","Hampshire",2019-07-14,15.6709375,86.7648263888889
"220","Hampshire",2019-07-15,14.8104166666667,83.1737847222222
"221","Hampshire",2019-07-16,15.5584375,82.3642361111111
"222","Hampshire",2019-07-17,16.2663541666667,84.4901736111111
"223","Hampshire",2019-07-18,16.0596875,93.4627777777777
"224","Hampshire",2019-07-19,14.3830902777778,98.5226041666666
"225","Hampshire",2019-07-20,17.1006944444444,96.3426736111111
"226","Hampshire",2019-07-21,15.805,91.7095486111111
"227","Hampshire",2019-07-22,18.4720138888889,94.7914236111111
"228","Hampshire",2019-07-23,20.1723958333333,86.3475694444444
"229","Hampshire",2019-07-24,20.8316666666666,89.5586111111111
"230","Hampshire",2019-07-25,21.6376736111111,87.9044444444445
"231","Hampshire",2019-07-26,19.3122569444444,91.2220833333333
"232","Hampshire",2019-07-27,16.6604861111111,99.18875
"233","Hampshire",2019-07-28,16.3674652777778,90.2521875
"234","Hampshire",2019-07-29,16.3834375,83.7297569444444
"235","Hampshire",2019-07-30,16.3254861111111,96.1981944444445
"236","Hampshire",2019-07-31,16.4705902777778,94.2244097222222
"237","Hampshire",2019-08-01,15.5831597222222,93.6810069444444
"238","Hampshire",2019-08-02,17.7332986111111,91.4942361111111
"239","Hampshire",2019-08-03,16.8821527777777,91.3022222222222
"240","Hampshire",2019-08-04,17.0670486111111,91.2115625
"241","Hampshire",2019-08-05,17.1310416666667,93.0978819444445
"242","Hampshire",2019-08-06,17.1745486111111,89.0644097222223
"243","Hampshire",2019-08-07,16.1561458333333,95.1934722222222
"244","Hampshire",2019-08-08,15.5402083333333,96.8085763888888
"245","Hampshire",2019-08-09,17.7527430555555,97.8807986111111
"246","Hampshire",2019-08-10,16.5382986111111,93.689375
"247","Hampshire",2019-08-11,16.1444097222222,89.6285069444445
"248","Hampshire",2019-08-12,13.2813194444444,98.3417013888889
"249","Hampshire",2019-08-13,13.7047222222222,91.3978819444444
"250","Hampshire",2019-08-14,14.4979861111111,99.5754513888889
"251","Hampshire",2019-08-15,16.0178472222223,93.2586805555555
"252","Hampshire",2019-08-16,14.0704513888889,98.0478819444444
"253","Hampshire",2019-08-17,16.3242708333334,96.4147222222222
"254","Hampshire",2019-08-18,14.9069444444445,96.3116666666667
"255","Hampshire",2019-08-19,13.7995486111111,97.5993055555555
"256","Hampshire",2019-08-20,13.1871180555556,89.4639236111111
"257","Hampshire",2019-08-21,13.1034722222222,90.1779513888889
"258","Hampshire",2019-08-22,15.0239583333334,91.7247916666666
"259","Hampshire",2019-08-23,15.8226041666667,89.5594791666667
"260","Hampshire",2019-08-24,15.5749652777777,88.0830208333334
"261","Hampshire",2019-08-25,18.1730555555555,88.0502777777778
"262","Hampshire",2019-08-26,18.2809375,88.4035763888889
"263","Hampshire",2019-08-27,18.9072916666667,89.6037847222222
"264","Hampshire",2019-08-28,17.8347569444445,90.4660416666667
"265","Hampshire",2019-08-29,15.2641666666667,86.6823611111111
"266","Hampshire",2019-08-30,15.0166666666667,88.3377083333333
"267","Hampshire",2019-08-31,14.0207291666667,92.1951736111111
"268","Hampshire",2019-09-01,13.045,84.0201388888889
"269","Hampshire",2019-09-02,12.5318055555556,86.3874652777777
"270","Hampshire",2019-09-03,15.4933333333334,89.6773958333333
"271","Hampshire",2019-09-04,14.9775,91.8363194444445
"272","Hampshire",2019-09-05,12.5149305555555,85.223125
"273","Hampshire",2019-09-06,10.7760416666667,95.2915972222222
"274","Hampshire",2019-09-07,12.0757291666666,92.0565625
"275","Hampshire",2019-09-08,9.63850694444444,86.2639930555555
"276","Hampshire",2019-09-09,12.0452430555555,96.6452430555555
"277","Hampshire",2019-09-10,12.5780902777778,95.5403472222222
"278","Hampshire",2019-09-11,15.1477430555555,96.6130555555555
"279","Hampshire",2019-09-12,15.7025694444444,97.8105902777778
"280","Hampshire",2019-09-13,14.7928472222222,87.3092708333334
"281","Hampshire",2019-09-14,12.2620486111111,86.4057986111112
"282","Hampshire",2019-09-15,13.6372222222222,91.4332638888889
"283","Hampshire",2019-09-16,15.7518055555555,97.2285069444444
"284","Hampshire",2019-09-17,13.2922222222222,84.3456597222222
"285","Hampshire",2019-09-18,10.5092013888889,85.0508680555556
"286","Hampshire",2019-09-19,10.9855902777777,88.3453125
"287","Hampshire",2019-09-20,12.8724652777778,81.5638888888889
"288","Hampshire",2019-09-21,14.498125,84.6138888888889
"289","Hampshire",2019-09-22,14.4914236111111,98.4576388888889
"290","Hampshire",2019-09-23,13.9127777777777,99.3058680555555
"291","Hampshire",2019-09-24,15.7491666666666,99.6884375
"292","Hampshire",2019-09-25,15.1627430555555,99.9406597222222
"293","Hampshire",2019-09-26,15.3644444444444,98.3243402777778
"294","Wiltshire",2018-04-07,9.42378472222222,91.79125
"295","Wiltshire",2018-04-08,9.20930555555556,94.1681597222222
"296","Wiltshire",2018-04-09,8.63243055555555,99.1179166666666
"297","Wiltshire",2018-04-10,9.58861111111111,98.4096180555555
"298","Wiltshire",2018-04-11,8.31913194444444,99.5848263888889
"299","Wiltshire",2018-04-12,7.24854166666666,99.0602083333333
"300","Wiltshire",2018-04-13,8.70986111111112,94.0052083333333
"301","Wiltshire",2018-04-14,10.8580902777777,87.8545833333333
"302","Wiltshire",2018-04-15,10.0599305555555,95.7356597222223
"303","Wiltshire",2018-04-16,10.3580902777777,79.9221180555556
"304","Wiltshire",2018-04-17,12.1143402777777,84.3951041666666
"305","Wiltshire",2018-04-18,16.2044097222222,75.1146875
"306","Wiltshire",2018-04-19,16.0627083333333,75.6440277777778
"307","Wiltshire",2018-04-20,13.2507638888889,84.3555208333333
"308","Wiltshire",2018-04-21,14.7150347222222,84.2468055555556
"309","Wiltshire",2018-04-22,13.6332638888889,83.3845138888888
"310","Wiltshire",2018-04-23,11.3155208333334,82.2696527777778
"311","Wiltshire",2018-04-24,11.4387847222222,92.8974305555556
"312","Wiltshire",2018-04-25,9.89732638888889,84.4008333333334
"313","Wiltshire",2018-04-26,9.75586805555555,76.9943402777778
"314","Wiltshire",2018-04-27,7.62888888888889,98.185625
"315","Wiltshire",2018-04-28,7.40552083333333,94.5163888888889
"316","Wiltshire",2018-04-29,6.78371527777778,86.8991666666667
"317","Wiltshire",2018-04-30,6.806875,77.0495486111111
"318","Wiltshire",2018-05-01,8.35194444444445,79.7356597222223
"319","Wiltshire",2018-05-02,9.66357638888888,86.1627083333333
"320","Wiltshire",2018-05-03,10.6486458333334,79.5843055555555
"321","Wiltshire",2018-05-04,12.4139583333334,86.3167013888889
"322","Wiltshire",2018-05-05,14.0778819444444,81.6910069444444
"323","Wiltshire",2018-05-06,15.6747916666666,74.0956597222223
"324","Wiltshire",2018-05-07,17.6163541666666,76.4163541666667
"325","Wiltshire",2018-05-08,12.3239583333334,88.383125
"326","Wiltshire",2018-05-09,11.8315277777778,84.4393402777778
"327","Wiltshire",2018-05-10,10.5330208333333,77.9662847222222
"328","Wiltshire",2018-05-11,10.5403125,86.0761805555555
"329","Wiltshire",2018-05-12,9.72611111111111,83.2686111111111
"330","Wiltshire",2018-05-13,10.8663541666666,77.2111805555556
"331","Wiltshire",2018-05-14,12.5170833333333,70.1233680555555
"332","Wiltshire",2018-05-15,15.1140972222222,73.2683333333333
"333","Wiltshire",2018-05-16,12.51375,82.4184375
"334","Wiltshire",2018-05-17,10.9475694444445,71.5589236111112
"335","Wiltshire",2018-05-18,11.3484027777778,76.3892708333333
"336","Wiltshire",2018-05-19,13.3128472222222,74.6424652777777
"337","Wiltshire",2018-05-20,14.340625,76.6596527777778
"338","Wiltshire",2018-05-21,14.2368055555556,82.9109374999999
"339","Wiltshire",2018-05-22,15.4092013888889,78.1732638888889
"340","Wiltshire",2018-05-23,14.2539583333333,77.8445833333333
"341","Wiltshire",2018-05-24,11.5230208333333,98.2051041666666
"342","Wiltshire",2018-05-25,12.9407291666667,99.0738888888889
"343","Wiltshire",2018-05-26,15.7921180555555,93.9360763888889
"344","Wiltshire",2018-05-27,15.9377430555556,96.5722569444445
"345","Wiltshire",2018-05-28,16.2717708333333,97.7217013888888
"346","Wiltshire",2018-05-29,15.6904166666666,96.3774652777778
"347","Wiltshire",2018-05-30,14.2034375,99.9609375
"348","Wiltshire",2018-05-31,16.4534722222223,99.6369791666666
"349","Wiltshire",2018-06-01,16.3911458333333,98.8895833333333
"350","Wiltshire",2018-06-02,16.3921180555555,91.8695833333334
"351","Wiltshire",2018-06-03,16.3393402777778,88.9824305555556
"352","Wiltshire",2018-06-04,15.8890972222223,93.7604166666667
"353","Wiltshire",2018-06-05,12.8467013888889,93.4629861111111
"354","Wiltshire",2018-06-06,13.8838541666667,85.3964930555556
"355","Wiltshire",2018-06-07,14.0426388888889,94.9969791666666
"356","Wiltshire",2018-06-08,14.5463541666667,94.5462152777777
"357","Wiltshire",2018-06-09,15.4126736111111,90.8014930555555
"358","Wiltshire",2018-06-10,15.5189236111111,92.9919097222222
"359","Wiltshire",2018-06-11,16.7046527777778,80.9882291666667
"360","Wiltshire",2018-06-12,13.9797916666666,88.9658333333334
"361","Wiltshire",2018-06-13,14.4745138888889,87.8595138888889
"362","Wiltshire",2018-06-14,14.9332986111111,88.6519791666666
"363","Wiltshire",2018-06-15,13.7117708333334,81.8819791666667
"364","Wiltshire",2018-06-16,13.3746527777778,88.99
"365","Wiltshire",2018-06-17,13.765,97.0222916666667
"366","Wiltshire",2018-06-18,15.5703819444444,94.6160069444444
"367","Wiltshire",2018-06-19,16.9593402777778,97.0371875
"368","Wiltshire",2018-06-20,16.3002430555556,94.7129861111111
"369","Wiltshire",2018-06-21,12.8484375,74.1314583333333
"370","Wiltshire",2018-06-22,13.470625,77.7020486111112
"371","Wiltshire",2018-06-23,15.3792013888889,74.4738888888889
"372","Wiltshire",2018-06-24,16.3632291666667,70.9024305555556
"373","Wiltshire",2018-06-25,17.9200694444445,71.7801388888888
"374","Wiltshire",2018-06-26,19.5105902777778,63.9085763888889
"375","Wiltshire",2018-06-27,18.1849652777777,71.9129861111111
"376","Wiltshire",2018-06-28,18.0444097222222,77.2734722222222
"377","Wiltshire",2018-06-29,18.7196527777777,71.8372916666667
"378","Wiltshire",2018-06-30,18.3407291666666,71.8164236111111
"379","Wiltshire",2018-07-01,20.1881944444444,70.2079861111111
"380","Wiltshire",2018-07-02,21.3095833333334,54.7641666666667
"381","Wiltshire",2018-07-03,19.3244444444445,58.3776736111111
"382","Wiltshire",2018-07-04,17.4012847222223,84.3876041666667
"383","Wiltshire",2018-07-05,19.3880902777777,79.4666666666666
"384","Wiltshire",2018-07-06,20.1124652777778,72.5413888888889
"385","Wiltshire",2018-07-07,20.0099652777778,72.9232986111111
"386","Wiltshire",2018-07-08,21.1907986111111,69.7958333333333
"387","Wiltshire",2018-07-09,21.1546527777777,70.5953125
"388","Wiltshire",2018-07-10,18.2977430555556,68.6212152777778
"389","Wiltshire",2018-07-11,17.9875,72.1277430555556
"390","Wiltshire",2018-07-12,18.851875,72.0837847222222
"391","Wiltshire",2018-07-13,17.6355555555555,86.0234375
"392","Wiltshire",2018-07-14,17.4141319444444,84.03875
"393","Wiltshire",2018-07-15,18.4566666666666,74.325625
"394","Wiltshire",2018-07-16,17.4383333333333,80.2809375
"395","Wiltshire",2018-07-17,16.4592013888889,77.6472222222222
"396","Wiltshire",2018-07-18,17.1580555555555,78.7902777777778
"397","Wiltshire",2018-07-19,17.5638194444445,75.2937152777778
"398","Wiltshire",2018-07-20,18.3147916666667,73.7951388888889
"399","Wiltshire",2018-07-21,18.5839583333333,78.9239236111111
"400","Wiltshire",2018-07-22,20.4561458333334,74.1418055555555
"401","Wiltshire",2018-07-23,20.4876041666666,82.1196180555555
"402","Wiltshire",2018-07-24,19.6217708333334,74.6296180555555
"403","Wiltshire",2018-07-25,18.7383333333334,65.1865625
"404","Wiltshire",2018-07-26,19.9022569444445,70.1553472222222
"405","Wiltshire",2018-07-27,20.1627083333333,72.1852777777777
"406","Wiltshire",2018-07-28,15.4222569444444,87.4996527777778
"407","Wiltshire",2018-07-29,16.0901388888889,97.5451041666666
"408","Wiltshire",2018-07-30,16.4898958333333,97.435
"409","Wiltshire",2018-07-31,16.3519791666666,88.0092361111111
"410","Wiltshire",2018-08-01,16.0848958333333,84.1351736111111
"411","Wiltshire",2018-08-02,18.2109027777777,86.9694097222222
"412","Wiltshire",2018-08-03,19.3301736111111,88.4581944444444
"413","Wiltshire",2018-08-04,19.5990625,78.6801041666667
"414","Wiltshire",2018-08-05,19.6621875,74.6535763888889
"415","Wiltshire",2018-08-06,19.0417361111111,79.8382986111111
"416","Wiltshire",2018-08-07,17.4801388888889,81.3063888888889
"417","Wiltshire",2018-08-08,15.1748958333334,85.0941666666666
"418","Wiltshire",2018-08-09,15.0690277777777,76.9332986111112
"419","Wiltshire",2018-08-10,13.1286805555556,88.6460416666666
"420","Wiltshire",2018-08-11,13.1647222222222,92.4868402777778
"421","Wiltshire",2018-08-12,15.8078819444444,99.3528819444444
"422","Wiltshire",2018-08-13,16.9119791666666,91.5807638888889
"423","Wiltshire",2018-08-14,16.8306597222222,90.3713541666666
"424","Wiltshire",2018-08-15,17.8079513888889,90.0248958333333
"425","Wiltshire",2018-08-16,15.3894791666666,91.9057638888889
"426","Wiltshire",2018-08-17,14.914375,87.6779861111112
"427","Wiltshire",2018-08-18,16.6030902777778,96.3899305555556
"428","Wiltshire",2018-08-19,17.6326736111111,94.0454513888889
"429","Wiltshire",2018-08-20,18.4565972222222,93.5558333333333
"430","Wiltshire",2018-08-21,17.1537847222222,92.7501388888888
"431","Wiltshire",2018-08-22,17.5704166666667,93.9671180555555
"432","Wiltshire",2018-08-23,15.6765972222223,91.3699652777778
"433","Wiltshire",2018-08-24,11.9755555555555,89.3543055555556
"434","Wiltshire",2018-08-25,12.0875694444445,87.7771875
"435","Wiltshire",2018-08-26,13.2440625,98.0048611111111
"436","Wiltshire",2018-08-27,14.3177430555555,94.0808680555556
"437","Wiltshire",2018-08-28,14.4461805555556,91.3206597222222
"438","Wiltshire",2018-08-29,13.9801736111111,92.4211805555556
"439","Wiltshire",2018-08-30,11.99375,85.6750694444445
"440","Wiltshire",2018-08-31,13.7239583333333,86.3816666666667
"441","Wiltshire",2018-09-01,15.9283680555555,87.8142708333333
"442","Wiltshire",2018-09-02,17.2469097222222,79.2707638888889
"443","Wiltshire",2018-09-03,16.7252083333333,83.3965625
"444","Wiltshire",2018-09-04,14.9735763888889,89.4937499999999
"445","Wiltshire",2018-09-05,14.9522222222222,80.0256944444444
"446","Wiltshire",2018-09-06,12.6803472222222,89.5232638888889
"447","Wiltshire",2018-09-07,11.7489583333333,83.1364930555555
"448","Wiltshire",2018-09-08,13.4438541666667,92.784375
"449","Wiltshire",2018-09-09,15.8069791666667,86.6336111111111
"450","Wiltshire",2018-09-10,15.3009375,84.366875
"451","Wiltshire",2018-09-11,16.4448263888889,94.6713888888889
"452","Wiltshire",2018-09-12,11.6231597222222,93.6065972222222
"453","Wiltshire",2018-09-13,10.4422916666666,85.8773263888889
"454","Wiltshire",2018-09-14,12.5389236111111,95.6317361111111
"455","Wiltshire",2018-09-15,14.2071875,88.6403819444444
"456","Wiltshire",2018-09-16,16.1375694444445,90.7870138888889
"457","Wiltshire",2018-09-17,17.4205208333333,85.5337499999999
"458","Wiltshire",2018-09-18,17.2520138888889,88.1829861111111
"459","Wiltshire",2018-09-19,16.3675694444444,89.9834375
"460","Wiltshire",2018-09-20,15.5170833333333,97.8196180555556
"461","Wiltshire",2018-09-21,11.2494097222222,91.2015277777778
"462","Wiltshire",2018-09-22,10.0086805555555,99.6384027777778
"463","Wiltshire",2018-09-23,8.77538194444444,97.5967361111112
"464","Wiltshire",2018-09-24,7.96611111111111,91.2431944444445
"465","Wiltshire",2018-09-25,8.53409722222223,90.2046875
"466","Wiltshire",2018-09-26,11.2497222222222,86.6158680555556
"467","Wiltshire",2018-09-27,11.8635069444444,81.7542361111111
"468","Wiltshire",2018-09-28,11.3252777777778,81.5749652777778
"469","Wiltshire",2018-09-29,8.01045138888889,85.8833333333334
"470","Wiltshire",2018-09-30,8.74784722222222,86.0133680555556
"471","Wiltshire",2018-10-01,9.69479166666666,82.1983680555555
"472","Wiltshire",2018-10-02,14.6942708333333,91.6228819444445
"473","Wiltshire",2018-10-03,13.3281597222222,92.3768402777778
"474","Wiltshire",2018-10-04,13.9022916666667,92.4451388888889
"475","Wiltshire",2018-10-05,14.1476041666667,92.4985416666667
"476","Wiltshire",2018-10-06,8.55173611111111,96.5372569444445
"477","Wiltshire",2018-10-07,7.20621527777778,89.3285069444445
"478","Wiltshire",2018-10-08,11.7680555555556,92.1616666666667
"479","Wiltshire",2018-10-09,12.6526041666666,88.7503125
"480","Wiltshire",2018-10-10,14.2555555555555,88.2862152777778
"481","Wiltshire",2018-10-11,14.8072222222223,92.1662152777778
